ICD10	OMIM
ICD-10:F73	OMIM:300984
ICD-10:F70	OMIM:300355
ICD-10:F71	OMIM:300355
ICD-10:F72	OMIM:300355
ICD-10:F73	OMIM:300355
ICD-10:F70	OMIM:300210
ICD-10:F71	OMIM:300210
ICD-10:F72	OMIM:300210
ICD-10:F73	OMIM:300210
ICD-10:E71.1	OMIM:210210
ICD-10:E71.1	OMIM:210200
ICD-10:G71.0	OMIM:608099
ICD-10:H35.5	OMIM:204000
ICD-10:H35.5	OMIM:604537
ICD-10:H35.5	OMIM:204100
ICD-10:H35.5	OMIM:613829
ICD-10:H35.5	OMIM:613826
ICD-10:H35.5	OMIM:613835
ICD-10:H35.5	OMIM:613837
ICD-10:H35.5	OMIM:179900
ICD-10:H35.5	OMIM:613843
ICD-10:H35.5	OMIM:610612
ICD-10:H35.5	OMIM:618513
ICD-10:H35.5	OMIM:614186
ICD-10:H35.5	OMIM:615360
ICD-10:H35.5	OMIM:608553
ICD-10:H35.5	OMIM:611755
ICD-10:E34.8	OMIM:203800
ICD-10:E88.0	OMIM:613490
ICD-10:E77.8	OMIM:616457
ICD-10:E75.2	OMIM:250100
ICD-10:E80.2	OMIM:121300
ICD-10:Q04.8	OMIM:219730
ICD-10:Q93.5	OMIM:614230
ICD-10:G12.1	OMIM:615290
ICD-10:Q93.5	OMIM:616222
ICD-10:Q93.5	OMIM:608149
ICD-10:G71.3	OMIM:607459
ICD-10:G60.0	OMIM:616155
ICD-10:E23.0	OMIM:221750
ICD-10:Q81.0	OMIM:226670
ICD-10:D82.8	OMIM:300076
ICD-10:Q87.1	OMIM:253250
ICD-10:G40.4	OMIM:203600
ICD-10:E84.8	OMIM:219721
ICD-10:Q87.8	OMIM:601076
ICD-10:I67.5	OMIM:607151
ICD-10:I67.5	OMIM:608796
ICD-10:I67.5	OMIM:252350
ICD-10:I67.5	OMIM:614042
ICD-10:Q04.2	OMIM:306990
ICD-10:G11.8	OMIM:271320
ICD-10:G11.1	OMIM:158500
ICD-10:E79.1	OMIM:300322
ICD-10:E79.1	OMIM:308950
ICD-10:Q87.8	OMIM:158350
ICD-10:Q87.8	OMIM:607214
ICD-10:M80.5	OMIM:300910
ICD-10:G60.0	OMIM:602107
ICD-10:C97	OMIM:151623
ICD-10:C97	OMIM:609265
ICD-10:Q87.8	OMIM:612946
ICD-10:Q87.8	OMIM:616449
ICD-10:E70.2	OMIM:276710
ICD-10:C82.3	OMIM:613024
ICD-10:C82.7	OMIM:613024
ICD-10:C82.2	OMIM:613024
ICD-10:C82.1	OMIM:613024
ICD-10:C82.4	OMIM:613024
ICD-10:C82.9	OMIM:613024
ICD-10:C82.6	OMIM:613024
ICD-10:C82.0	OMIM:613024
ICD-10:C82.5	OMIM:613024
ICD-10:G96.8	OMIM:614458
ICD-10:Q87.8	OMIM:614187
ICD-10:E85.0	OMIM:260920
ICD-10:Q87.8	OMIM:223340
ICD-10:Q87.8	OMIM:601349
ICD-10:Q81.8	OMIM:619787
ICD-10:Q80.8	OMIM:602400
ICD-10:Q98.8	OMIM:300979
ICD-10:Q82.0	OMIM:153400
ICD-10:Q99.8	OMIM:616222
ICD-10:G12.8	OMIM:602440
ICD-10:G37.0	OMIM:272100
ICD-10:Q87.8	OMIM:616789
ICD-10:E88.8	OMIM:615471
ICD-10:D56.0	OMIM:141750
ICD-10:E75.2	OMIM:231000
ICD-10:G71.8	OMIM:605820
ICD-10:G71.8	OMIM:617158
ICD-10:Q82.3	OMIM:308300
ICD-10:Q82.8	OMIM:245000
ICD-10:Q82.8	OMIM:615735
ICD-10:E71.3	OMIM:212138
ICD-10:Q93.5	OMIM:612626
ICD-10:Q93.5	OMIM:602553
ICD-10:Q93.5	OMIM:146390
ICD-10:Q87.2	OMIM:608354
ICD-10:G23.2	OMIM:271930
ICD-10:G23.2	OMIM:500003
ICD-10:O26.6	OMIM:147480
ICD-10:O26.6	OMIM:614972
ICD-10:E80.0	OMIM:300752
ICD-10:Q84.2	OMIM:613102
ICD-10:E72.8	OMIM:248360
ICD-10:G12.2	OMIM:617839
ICD-10:G12.2	OMIM:616208
ICD-10:G12.2	OMIM:615515
ICD-10:G12.2	OMIM:600795
ICD-10:G12.2	OMIM:612577
ICD-10:G12.2	OMIM:606070
ICD-10:G12.2	OMIM:105400
ICD-10:G12.2	OMIM:617892
ICD-10:G12.2	OMIM:613435
ICD-10:G12.2	OMIM:205250
ICD-10:G12.2	OMIM:619141
ICD-10:G12.2	OMIM:608627
ICD-10:G12.2	OMIM:613954
ICD-10:G12.2	OMIM:606640
ICD-10:G12.2	OMIM:619133
ICD-10:G12.2	OMIM:617921
ICD-10:G12.2	OMIM:612069
ICD-10:G12.2	OMIM:300857
ICD-10:G12.2	OMIM:616437
ICD-10:G12.2	OMIM:611895
ICD-10:G12.2	OMIM:615426
ICD-10:G12.2	OMIM:608031
ICD-10:G12.2	OMIM:608030
ICD-10:G12.2	OMIM:614808
ICD-10:G71.0	OMIM:159001
ICD-10:Q87.8	OMIM:243310
ICD-10:Q87.1	OMIM:251190
ICD-10:Q87.1	OMIM:168400
ICD-10:Q87.1	OMIM:166250
ICD-10:E16.1	OMIM:601820
ICD-10:Q83.0	OMIM:113700
ICD-10:Q83.0	OMIM:616001
ICD-10:G11.2	OMIM:617017
ICD-10:Q64.1	OMIM:600057
ICD-10:H18.5	OMIM:300779
ICD-10:C10.8	OMIM:275355
ICD-10:D55.2	OMIM:266200
ICD-10:E77.8	OMIM:611209
ICD-10:E77.8	OMIM:613489
ICD-10:Q87.8	OMIM:152950
ICD-10:Q87.8	OMIM:251250
ICD-10:Q04.3	OMIM:612389
ICD-10:Q04.3	OMIM:613811
ICD-10:Q04.3	OMIM:612390
ICD-10:Q04.3	OMIM:617026
ICD-10:Q04.3	OMIM:277470
ICD-10:G24.1	OMIM:224500
ICD-10:Q87.8	OMIM:614862
ICD-10:Q87.8	OMIM:614866
ICD-10:Q87.8	OMIM:614887
ICD-10:Q87.8	OMIM:614886
ICD-10:Q87.8	OMIM:614882
ICD-10:Q87.8	OMIM:614883
ICD-10:Q87.8	OMIM:617370
ICD-10:Q87.8	OMIM:614859
ICD-10:Q87.8	OMIM:214100
ICD-10:Q87.8	OMIM:614870
ICD-10:Q87.8	OMIM:614876
ICD-10:Q87.8	OMIM:614872
ICD-10:Q87.8	OMIM:214110
ICD-10:Q78.8	OMIM:255800
ICD-10:G71.1	OMIM:255800
ICD-10:Q82.8	OMIM:219100
ICD-10:Q82.8	OMIM:614437
ICD-10:G40.5	OMIM:609573
ICD-10:G40.5	OMIM:609572
ICD-10:G40.5	OMIM:132100
ICD-10:N46	OMIM:617187
ICD-10:N46	OMIM:618112
ICD-10:D89.8	OMIM:618108
ICD-10:E34.8	OMIM:614296
ICD-10:G70.2	OMIM:614198
ICD-10:G70.2	OMIM:616304
ICD-10:G70.2	OMIM:616314
ICD-10:G70.2	OMIM:616313
ICD-10:G70.2	OMIM:254300
ICD-10:G70.2	OMIM:601462
ICD-10:G70.2	OMIM:608930
ICD-10:G70.2	OMIM:608931
ICD-10:G70.2	OMIM:616322
ICD-10:G70.2	OMIM:616324
ICD-10:G70.2	OMIM:616325
ICD-10:G70.2	OMIM:616326
ICD-10:G70.2	OMIM:616323
ICD-10:G70.2	OMIM:616321
ICD-10:G70.2	OMIM:605809
ICD-10:E74.0	OMIM:300559
ICD-10:Q87.0	OMIM:615761
ICD-10:Q87.3	OMIM:615879
ICD-10:Q87.0	OMIM:615873
ICD-10:N11.8	OMIM:614817
ICD-10:Q87.8	OMIM:615398
ICD-10:Q82.4	OMIM:242510
ICD-10:Q87.8	OMIM:241760
ICD-10:D84.8	OMIM:242860
ICD-10:D84.8	OMIM:614069
ICD-10:D84.8	OMIM:616911
ICD-10:D84.8	OMIM:616910
ICD-10:E88.2	OMIM:103200
ICD-10:C93.3	OMIM:613563
ICD-10:Q87.2	OMIM:246555
ICD-10:Q82.8	OMIM:129500
ICD-10:Q87.8	OMIM:225280
ICD-10:Q82.4	OMIM:129900
ICD-10:Q82.4	OMIM:604292
ICD-10:Q69.9	OMIM:225290
ICD-10:Q73.8	OMIM:225290
ICD-10:Q95.2	OMIM:129850
ICD-10:Q79.6	OMIM:617821
ICD-10:Q79.6	OMIM:130060
ICD-10:G71.2	OMIM:158810
ICD-10:Q87.8	OMIM:200980
ICD-10:E74.1	OMIM:229700
ICD-10:C10.9	OMIM:614564
ICD-10:Q14.8	OMIM:120300
ICD-10:Q87.8	OMIM:616854
ICD-10:G31.8	OMIM:617207
ICD-10:K22.0	OMIM:200400
ICD-10:H18.5	OMIM:607541
ICD-10:K76.8	OMIM:235555
ICD-10:Q87.8	OMIM:615982
ICD-10:Q87.8	OMIM:615984
ICD-10:Q87.8	OMIM:615983
ICD-10:Q87.8	OMIM:615985
ICD-10:Q87.8	OMIM:615988
ICD-10:Q87.8	OMIM:615986
ICD-10:Q87.8	OMIM:615987
ICD-10:Q87.8	OMIM:615981
ICD-10:Q87.8	OMIM:615989
ICD-10:Q87.8	OMIM:605231
ICD-10:Q87.8	OMIM:617119
ICD-10:Q87.8	OMIM:209900
ICD-10:Q87.8	OMIM:615992
ICD-10:Q87.8	OMIM:615994
ICD-10:Q87.8	OMIM:615996
ICD-10:Q87.8	OMIM:615995
ICD-10:Q87.8	OMIM:615990
ICD-10:Q87.8	OMIM:615991
ICD-10:Q87.8	OMIM:615993
ICD-10:Q87.8	OMIM:600151
ICD-10:Q87.8	OMIM:617406
ICD-10:Q87.8	OMIM:600776
ICD-10:Q87.2	OMIM:206920
ICD-10:E79.8	OMIM:300323
ICD-10:B44.2	OMIM:614079
ICD-10:B44.1	OMIM:614079
ICD-10:B44.8	OMIM:614079
ICD-10:B44.7	OMIM:614079
ICD-10:B44.9	OMIM:614079
ICD-10:B44.0	OMIM:614079
ICD-10:J99.8*	OMIM:103920
ICD-10:B44.1+	OMIM:103920
ICD-10:I89.8	OMIM:208300
ICD-10:G11.3	OMIM:208920
ICD-10:Q77.8	OMIM:184252
ICD-10:Q82.5	OMIM:163000
ICD-10:H35.5	OMIM:605670
ICD-10:D60.1	OMIM:227050
ICD-10:G60.0	OMIM:604563
ICD-10:E85.1	OMIM:105120
ICD-10:K76.8	OMIM:613812
ICD-10:E72.4	OMIM:258870
ICD-10:N46	OMIM:617576
ICD-10:N46	OMIM:612997
ICD-10:N46	OMIM:618429
ICD-10:N46	OMIM:617959
ICD-10:N46	OMIM:617965
ICD-10:N46	OMIM:618745
ICD-10:N46	OMIM:618664
ICD-10:N46	OMIM:618643
ICD-10:N46	OMIM:618433
ICD-10:N46	OMIM:617592
ICD-10:N46	OMIM:617593
ICD-10:N46	OMIM:614822
ICD-10:N46	OMIM:618152
ICD-10:N46	OMIM:618153
ICD-10:N46	OMIM:606766
ICD-10:N46	OMIM:618670
ICD-10:N46	OMIM:618751
ICD-10:H30.1	OMIM:605808
ICD-10:Q78.8	OMIM:122900
ICD-10:Q75.8	OMIM:229400
ICD-10:F80.1	OMIM:600117
ICD-10:Q75.4	OMIM:241310
ICD-10:Q76.4	OMIM:122600
ICD-10:G96.8	OMIM:168885
ICD-10:M35.2	OMIM:109650
ICD-10:G11.0	OMIM:213200
ICD-10:G11.1	OMIM:272600
ICD-10:G11.1	OMIM:302500
ICD-10:G11.1	OMIM:302800
ICD-10:G11.1	OMIM:212835
ICD-10:G11.1	OMIM:212895
ICD-10:G11.1	OMIM:601338
ICD-10:G11.8	OMIM:212840
ICD-10:G11.8	OMIM:605672
ICD-10:D55.0	OMIM:300908
ICD-10:D47.1	OMIM:131440
ICD-10:Q87.0	OMIM:300966
ICD-10:I42.8	OMIM:609470
ICD-10:I42.8	OMIM:613426
ICD-10:I42.8	OMIM:613424
ICD-10:I42.8	OMIM:611878
ICD-10:I42.8	OMIM:604169
ICD-10:I42.8	OMIM:601494
ICD-10:I42.8	OMIM:601493
ICD-10:I42.8	OMIM:615092
ICD-10:I42.8	OMIM:615396
ICD-10:I42.8	OMIM:615373
ICD-10:I42.8	OMIM:618920
ICD-10:G71.3	OMIM:609015
ICD-10:Q93.5	OMIM:612863
ICD-10:Q77.5	OMIM:256050
ICD-10:Q14.8	OMIM:120200
ICD-10:J47	OMIM:211400
ICD-10:J47	OMIM:613071
ICD-10:J47	OMIM:613021
ICD-10:E29.1	OMIM:264300
ICD-10:G60.8	OMIM:615632
ICD-10:G60.8	OMIM:162400
ICD-10:G60.8	OMIM:613640
ICD-10:G60.8	OMIM:613708
ICD-10:Q78.8	OMIM:273680
ICD-10:E85.0+	OMIM:301220
ICD-10:L99.0*	OMIM:301220
ICD-10:Q87.0	OMIM:164210
ICD-10:Q87.8	OMIM:300712
ICD-10:Q87.8	OMIM:301030
ICD-10:D23.4	OMIM:132700
ICD-10:D23.5	OMIM:132700
ICD-10:D23.4	OMIM:605041
ICD-10:D23.5	OMIM:605041
ICD-10:E88.8	OMIM:602079
ICD-10:Q78.8	OMIM:616897
ICD-10:G40.4	OMIM:616647
ICD-10:N25.8	OMIM:612076
ICD-10:N25.8	OMIM:307830
ICD-10:N25.8	OMIM:220150
ICD-10:N25.8	OMIM:242050
ICD-10:G71.3	OMIM:613076
ICD-10:D55.2	OMIM:222800
ICD-10:Q87.3	OMIM:613089
ICD-10:G11.2	OMIM:610743
ICD-10:E88.1	OMIM:608709
ICD-10:G40.8	OMIM:226750
ICD-10:G40.4	OMIM:618587
ICD-10:G40.4	OMIM:615369
ICD-10:G40.4	OMIM:616421
ICD-10:G40.3	OMIM:607631
ICD-10:Q87.8	OMIM:601352
ICD-10:G40.0	OMIM:117100
ICD-10:G40.0	OMIM:245570
ICD-10:G40.3	OMIM:608217
ICD-10:G40.3	OMIM:121200
ICD-10:G40.3	OMIM:121201
ICD-10:G40.3	OMIM:269720
ICD-10:E75.4	OMIM:610003
ICD-10:E72.8	OMIM:610015
ICD-10:C34.9	OMIM:182280
ICD-10:Q10.4	OMIM:180920
ICD-10:Q38.4	OMIM:180920
ICD-10:G60.0	OMIM:614455
ICD-10:H53.6	OMIM:257270
ICD-10:H53.6	OMIM:613830
ICD-10:H53.6	OMIM:616389
ICD-10:H53.6	OMIM:310500
ICD-10:H53.6	OMIM:300071
ICD-10:H53.6	OMIM:617024
ICD-10:H53.6	OMIM:610444
ICD-10:H53.6	OMIM:610445
ICD-10:H53.6	OMIM:613216
ICD-10:H53.6	OMIM:614565
ICD-10:H53.6	OMIM:610427
ICD-10:H53.6	OMIM:615058
ICD-10:H53.6	OMIM:163500
ICD-10:Q43.1	OMIM:235740
ICD-10:E70.8	OMIM:235830
ICD-10:Q43.1	OMIM:306980
ICD-10:Q43.1	OMIM:235760
ICD-10:E70.8	OMIM:235800
ICD-10:G11.8	OMIM:125370
ICD-10:Q87.8	OMIM:308940
ICD-10:Q87.8	OMIM:150700
ICD-10:Q87.8	OMIM:601217
ICD-10:Q82.8	OMIM:104100
ICD-10:G71.8	OMIM:255600
ICD-10:G71.2	OMIM:616816
ICD-10:Q12.0	OMIM:611391
ICD-10:E72.8	OMIM:170100
ICD-10:Q77.7	OMIM:609162
ICD-10:I42.0	OMIM:212080
ICD-10:I42.0	OMIM:500000
ICD-10:E75.2	OMIM:213900
ICD-10:E72.5	OMIM:605850
ICD-10:Q99.8	OMIM:601803
ICD-10:D22.9	OMIM:137550
ICD-10:Q93.5	OMIM:613604
ICD-10:G71.3	OMIM:251950
ICD-10:G71.3	OMIM:600462
ICD-10:G71.3	OMIM:500011
ICD-10:G71.3	OMIM:613561
ICD-10:G25.3	OMIM:159950
ICD-10:G71.2	OMIM:615883
ICD-10:G71.2	OMIM:160565
ICD-10:G71.3	OMIM:500002
ICD-10:D48.1	OMIM:228550
ICD-10:D48.1	OMIM:615293
ICD-10:E78.0	OMIM:144010
ICD-10:E78.0	OMIM:143890
ICD-10:E78.0	OMIM:603813
ICD-10:E78.0	OMIM:602247
ICD-10:E77.8	OMIM:608776
ICD-10:E77.8	OMIM:263210
ICD-10:E71.3	OMIM:619338
ICD-10:Q13.8	OMIM:261540
ICD-10:Q93.5	OMIM:606232
ICD-10:J98.4	OMIM:265450
ICD-10:G25.3	OMIM:614937
ICD-10:Q87.1	OMIM:605130
ICD-10:L66.4	OMIM:209700
ICD-10:L66.4	OMIM:604093
ICD-10:Q14.1	OMIM:312700
ICD-10:E83.3	OMIM:241520
ICD-10:E83.3	OMIM:613312
ICD-10:K52.8	OMIM:222470
ICD-10:K52.8	OMIM:614602
ICD-10:G60.0	OMIM:118200
ICD-10:G60.0	OMIM:607678
ICD-10:G60.0	OMIM:118220
ICD-10:G60.0	OMIM:607734
ICD-10:G60.0	OMIM:601098
ICD-10:D80.5	OMIM:308230
ICD-10:D80.5	OMIM:605258
ICD-10:G60.0	OMIM:118210
ICD-10:G60.1	OMIM:266500
ICD-10:G60.1	OMIM:614879
ICD-10:G03.9	OMIM:182950
ICD-10:E88.8	OMIM:611105
ICD-10:D22.5	OMIM:604919
ICD-10:D70	OMIM:612541
ICD-10:D86.0	OMIM:612387
ICD-10:D86.8	OMIM:612387
ICD-10:D86.9	OMIM:612387
ICD-10:D86.1	OMIM:612387
ICD-10:D86.3	OMIM:612387
ICD-10:D86.2	OMIM:612387
ICD-10:D86.0	OMIM:612388
ICD-10:D86.8	OMIM:612388
ICD-10:D86.9	OMIM:612388
ICD-10:D86.1	OMIM:612388
ICD-10:D86.3	OMIM:612388
ICD-10:D86.2	OMIM:612388
ICD-10:D86.0	OMIM:181000
ICD-10:D86.8	OMIM:181000
ICD-10:D86.9	OMIM:181000
ICD-10:D86.1	OMIM:181000
ICD-10:D86.3	OMIM:181000
ICD-10:D86.2	OMIM:181000
ICD-10:Q92.8	OMIM:115470
ICD-10:Q77.8	OMIM:167220
ICD-10:Q82.8	OMIM:227090
ICD-10:G40.8	OMIM:226850
ICD-10:G11.1	OMIM:133190
ICD-10:E85.0	OMIM:142680
ICD-10:Q93.5	OMIM:614104
ICD-10:Q77.7	OMIM:616583
ICD-10:G11.4	OMIM:616680
ICD-10:Q87.8	OMIM:616803
ICD-10:Q87.0	OMIM:302350
ICD-10:Q82.4	OMIM:601957
ICD-10:Q77.7	OMIM:615222
ICD-10:Q77.7	OMIM:607326
ICD-10:E79.8	OMIM:237400
ICD-10:G70.2	OMIM:603034
ICD-10:Q78.8	OMIM:607778
ICD-10:G11.1	OMIM:607454
ICD-10:Q74.8	OMIM:102510
ICD-10:D80.0	OMIM:612692
ICD-10:D80.0	OMIM:300310
ICD-10:D80.0	OMIM:613500
ICD-10:D80.0	OMIM:613506
ICD-10:D80.0	OMIM:613502
ICD-10:D80.0	OMIM:613501
ICD-10:D80.0	OMIM:601495
ICD-10:D80.0	OMIM:300755
ICD-10:D80.0	OMIM:616941
ICD-10:D80.0	OMIM:615214
ICD-10:D68.2	OMIM:613679
ICD-10:Q78.4	OMIM:212780
ICD-10:Q82.4	OMIM:225060
ICD-10:Q74.8	OMIM:186350
ICD-10:Q87.8	OMIM:272440
ICD-10:Q70.9	OMIM:185800
ICD-10:Q70.9	OMIM:615298
ICD-10:G40.4	OMIM:606777
ICD-10:E76.2	OMIM:601492
ICD-10:E85.1	OMIM:105210
ICD-10:L81.8	OMIM:615537
ICD-10:Q93.5	OMIM:608156
ICD-10:E88.8	OMIM:616095
ICD-10:G11.4	OMIM:615683
ICD-10:E83.1	OMIM:235200
ICD-10:L81.4	OMIM:151001
ICD-10:Q04.3	OMIM:300486
ICD-10:Q87.8	OMIM:249420
ICD-10:G12.1	OMIM:614707
ICD-10:E34.5	OMIM:300068
ICD-10:G12.2	OMIM:607088
ICD-10:G10	OMIM:606438
ICD-10:H53.5	OMIM:303700
ICD-10:E78.6	OMIM:605019
ICD-10:E78.6	OMIM:200100
ICD-10:E78.6	OMIM:615558
ICD-10:Q77.4	OMIM:100800
ICD-10:E71.1	OMIM:245400
ICD-10:N25.8	OMIM:267300
ICD-10:N25.8	OMIM:602722
ICD-10:G90.2	OMIM:143000
ICD-10:Q26.2	OMIM:106700
ICD-10:Q78.5	OMIM:615198
ICD-10:F84.8	OMIM:617393
ICD-10:E88.8	OMIM:617186
ICD-10:E88.8	OMIM:618321
ICD-10:Q93.5	OMIM:615583
ICD-10:Q78.2	OMIM:600329
ICD-10:Q78.2	OMIM:259720
ICD-10:Q84.1	OMIM:604379
ICD-10:Q84.1	OMIM:194300
ICD-10:Q84.1	OMIM:278150
ICD-10:Q84.1	OMIM:616760
ICD-10:Q84.1	OMIM:615896
ICD-10:Q07.8	OMIM:154600
ICD-10:L50.4	OMIM:125630
ICD-10:Q87.8	OMIM:210350
ICD-10:Q87.8	OMIM:615074
ICD-10:G23.0	OMIM:612319
ICD-10:E80.2	OMIM:176000
ICD-10:Q69.0	OMIM:174600
ICD-10:G93.8	OMIM:617171
ICD-10:Q93.5	OMIM:616898
ICD-10:Q93.5	OMIM:611913
ICD-10:L56.4	OMIM:174770
ICD-10:C69.2	OMIM:180200
ICD-10:E16.1	OMIM:609968
ICD-10:Q84.6	OMIM:161050
ICD-10:E29.1	OMIM:264600
ICD-10:Q81.8	OMIM:619785
ICD-10:Q81.8	OMIM:619783
ICD-10:Q81.8	OMIM:619816
ICD-10:E77.8	OMIM:608779
ICD-10:C93.3	OMIM:607785
ICD-10:E77.8	OMIM:608540
ICD-10:D69.1	OMIM:615888
ICD-10:Q87.2	OMIM:611816
ICD-10:G11.2	OMIM:608768
ICD-10:Q87.0	OMIM:601471
ICD-10:G71.3	OMIM:615084
ICD-10:Q04.3	OMIM:247200
ICD-10:Q82.8	OMIM:175860
ICD-10:H90.3	OMIM:620227
ICD-10:H90.3	OMIM:616969
ICD-10:H90.3	OMIM:616968
ICD-10:H90.3	OMIM:601369
ICD-10:H90.3	OMIM:616697
ICD-10:H90.3	OMIM:616707
ICD-10:H90.3	OMIM:607017
ICD-10:H90.3	OMIM:608394
ICD-10:H90.3	OMIM:614152
ICD-10:H90.3	OMIM:600994
ICD-10:H90.3	OMIM:617606
ICD-10:H90.3	OMIM:617605
ICD-10:H90.3	OMIM:613558
ICD-10:H90.3	OMIM:618915
ICD-10:H90.3	OMIM:618140
ICD-10:H90.3	OMIM:601316
ICD-10:H90.3	OMIM:601317
ICD-10:H90.3	OMIM:608372
ICD-10:H90.3	OMIM:607197
ICD-10:H90.3	OMIM:618410
ICD-10:H90.3	OMIM:603622
ICD-10:H90.3	OMIM:608652
ICD-10:H90.3	OMIM:609129
ICD-10:H90.3	OMIM:618094
ICD-10:H90.3	OMIM:604717
ICD-10:H90.3	OMIM:601543
ICD-10:H90.3	OMIM:601544
ICD-10:H90.3	OMIM:606705
ICD-10:H90.3	OMIM:618778
ICD-10:H90.3	OMIM:601412
ICD-10:H90.3	OMIM:614211
ICD-10:H90.3	OMIM:606346
ICD-10:H90.3	OMIM:616340
ICD-10:H90.3	OMIM:613074
ICD-10:H90.3	OMIM:614614
ICD-10:H90.3	OMIM:617663
ICD-10:H90.3	OMIM:619274
ICD-10:H90.3	OMIM:607683
ICD-10:H90.3	OMIM:606012
ICD-10:H90.3	OMIM:600965
ICD-10:H90.3	OMIM:606282
ICD-10:H90.3	OMIM:602459
ICD-10:H90.3	OMIM:607841
ICD-10:H90.3	OMIM:605583
ICD-10:H90.3	OMIM:612644
ICD-10:H90.3	OMIM:612643
ICD-10:H90.3	OMIM:612642
ICD-10:H90.3	OMIM:603964
ICD-10:H90.3	OMIM:607453
ICD-10:H90.3	OMIM:615649
ICD-10:H90.3	OMIM:615629
ICD-10:H90.3	OMIM:605192
ICD-10:H90.3	OMIM:616357
ICD-10:H90.3	OMIM:618787
ICD-10:H90.3	OMIM:609965
ICD-10:H90.3	OMIM:600652
ICD-10:H90.3	OMIM:616044
ICD-10:H90.3	OMIM:608645
ICD-10:H90.3	OMIM:608641
ICD-10:H90.3	OMIM:612431
ICD-10:H90.3	OMIM:608224
ICD-10:H90.3	OMIM:606451
ICD-10:H90.3	OMIM:619086
ICD-10:H90.3	OMIM:619081
ICD-10:H90.3	OMIM:600101
ICD-10:H90.3	OMIM:615654
ICD-10:H90.3	OMIM:601868
ICD-10:Q13.8	OMIM:601631
ICD-10:Q13.8	OMIM:137600
ICD-10:G70.2	OMIM:610542
ICD-10:G70.2	OMIM:614750
ICD-10:G70.2	OMIM:616227
ICD-10:G70.2	OMIM:616228
ICD-10:I48.9	OMIM:608583
ICD-10:I48.9	OMIM:612201
ICD-10:I48.9	OMIM:613055
ICD-10:I48.9	OMIM:607554
ICD-10:I48.9	OMIM:617280
ICD-10:I48.9	OMIM:614050
ICD-10:I48.9	OMIM:613980
ICD-10:I48.9	OMIM:608988
ICD-10:I48.9	OMIM:615377
ICD-10:I48.9	OMIM:615378
ICD-10:I48.9	OMIM:613120
ICD-10:I48.9	OMIM:611493
ICD-10:I48.9	OMIM:611494
ICD-10:I48.9	OMIM:614022
ICD-10:I48.9	OMIM:614049
ICD-10:I48.9	OMIM:612240
ICD-10:I48.9	OMIM:611819
ICD-10:I48.9	OMIM:615770
ICD-10:I77.1	OMIM:208050
ICD-10:Q87.8	OMIM:314300
ICD-10:J98.0	OMIM:189961
ICD-10:Q77.8	OMIM:112350
ICD-10:J98.0	OMIM:275300
ICD-10:D68.4	OMIM:610842
ICD-10:Q78.8	OMIM:191440
ICD-10:D32.9	OMIM:606190
ICD-10:Q87.8	OMIM:146160
ICD-10:Q87.2	OMIM:246570
ICD-10:Q74.8	OMIM:600383
ICD-10:Q70.0	OMIM:309630
ICD-10:K29.6	OMIM:137280
ICD-10:Q78.4	OMIM:156250
ICD-10:E75.2	OMIM:257220
ICD-10:E75.2	OMIM:607625
ICD-10:G11.4	OMIM:619027
ICD-10:G11.4	OMIM:618770
ICD-10:G11.4	OMIM:619621
ICD-10:H35.5	OMIM:616079
ICD-10:C64	OMIM:144700
ICD-10:Q87.8	OMIM:612916
ICD-10:G11.8	OMIM:117210
ICD-10:E72.0	OMIM:242600
ICD-10:D23.9	OMIM:614327
ICD-10:G11.0	OMIM:620208
ICD-10:G11.4	OMIM:615685
ICD-10:G11.4	OMIM:615681
ICD-10:Q75.4	OMIM:616367
ICD-10:E88.8	OMIM:610498
ICD-10:E88.8	OMIM:610678
ICD-10:E70.3	OMIM:606574
ICD-10:G31.0	OMIM:615911
ICD-10:G31.0	OMIM:619141
ICD-10:G31.0	OMIM:613954
ICD-10:G31.0	OMIM:619133
ICD-10:G31.0	OMIM:612069
ICD-10:G31.0	OMIM:616439
ICD-10:G31.0	OMIM:105550
ICD-10:G31.0	OMIM:608030
ICD-10:G71.0	OMIM:613318
ICD-10:G71.0	OMIM:254130
ICD-10:G71.2	OMIM:604801
ICD-10:Q04.3	OMIM:611603
ICD-10:G93.8	OMIM:616683
ICD-10:E77.8	OMIM:609056
ICD-10:G99.1	OMIM:133020
ICD-10:G99.1	OMIM:615551
ICD-10:L60.3	OMIM:161050
ICD-10:Q77.3	OMIM:302960
ICD-10:Q11.2	OMIM:609549
ICD-10:Q11.2	OMIM:615972
ICD-10:Q11.2	OMIM:613517
ICD-10:Q11.2	OMIM:600165
ICD-10:Q11.2	OMIM:611897
ICD-10:G24.1	OMIM:602629
ICD-10:E66.8	OMIM:614962
ICD-10:Q07.8	OMIM:617481
ICD-10:P00.4	OMIM:615026
ICD-10:G71.2	OMIM:612540
ICD-10:Q82.0	OMIM:613611
ICD-10:D58.8	OMIM:617970
ICD-10:D58.8	OMIM:268150
ICD-10:Q87.5	OMIM:611174
ICD-10:Q87.8	OMIM:300471
ICD-10:Q87.0	OMIM:601552
ICD-10:Q82.4	OMIM:300291
ICD-10:Q82.4	OMIM:612132
ICD-10:Q82.4	OMIM:614940
ICD-10:Q82.4	OMIM:614941
ICD-10:Q82.4	OMIM:224900
ICD-10:Q82.4	OMIM:305100
